+----------------------------------+--------------------------------------------------------------------+---------+----------+----------+--------------------------------------------------------------+------------------------------------------------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                                                                                             |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                                                                                     |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                                                                                   |
| *** ALSO ***                                                                                                                                                                                                                                                                                                |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                                                                                   |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                                                                                    |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                                                                                   |
+----------------------------------+--------------------------------------------------------------------+---------+----------+----------+--------------------------------------------------------------+------------------------------------------------------------------------------------------------------+
| Mod name                         | Registry name                                                      | Item ID | Meta/dmg | Subtypes | Display name                                                 | Ore Dict keys                                                                                        |
| ContentTweaker                   | contenttweaker:sfs_artifact6                                       |   12700 |        0 |    false | Soul Steel Artifact Eta                                      |                                                                                                      |
| ContentTweaker                   | contenttweaker:sfs_artifact7                                       |   12699 |        0 |    false | Soul Steel Artifact Theta                                    |                                                                                                      |
| ContentTweaker                   | contenttweaker:sfs_artifact8                                       |   12697 |        0 |    false | Soul Steel Artifact Iota                                     |                                                                                                      |
| ContentTweaker                   | contenttweaker:silver_gold_mixture                                 |   12731 |        0 |    false | Gold, Silver, and Ambrosium                                  |                                                                                                      |
| ContentTweaker                   | contenttweaker:silver_gold_pebbles                                 |   12727 |        0 |    false | Gold, Silver, and Ambrosium Pebbles                          |                                                                                                      |
| ContentTweaker                   | contenttweaker:sol_orb                                             |   12713 |        0 |    false | Sol Orb                                                      |                                                                                                      |
| ContentTweaker                   | contenttweaker:sol_rune                                            |   12781 |        0 |    false | Rune of Sol                                                  | runeItem                                                                                             |
| ContentTweaker                   | contenttweaker:soul_orb                                            |   12794 |        0 |    false | Soul Orb                                                     |                                                                                                      |
| ContentTweaker                   | contenttweaker:soul_rune                                           |   12797 |        0 |    false | Rune of Soul                                                 | runeItem                                                                                             |
| ContentTweaker                   | contenttweaker:spectral_shard                                      |   12762 |        0 |    false | Spectral Shard                                               |                                                                                                      |
| ContentTweaker                   | contenttweaker:starblock                                           |   12787 |        0 |     true | Star Block                                                   |                                                                                                      |
| ContentTweaker                   | contenttweaker:strength_orb                                        |   12696 |        0 |    false | Strength Orb                                                 |                                                                                                      |
| ContentTweaker                   | contenttweaker:strength_rune                                       |   12756 |        0 |    false | Rune of Strength                                             | runeItem                                                                                             |
| ContentTweaker                   | contenttweaker:sub_block_holder_0                                  |   12769 |        0 |     true | Block of Bronze                                              | blockBronze                                                                                          |
| ContentTweaker                   | contenttweaker:sub_block_holder_0                                  |   12769 |        1 |     true | Block of Electrum                                            | blockElectrum                                                                                        |
| ContentTweaker                   | contenttweaker:tattered_hide                                       |   12779 |        0 |    false | Tattered Hide                                                |                                                                                                      |
| ContentTweaker                   | contenttweaker:time_orb                                            |   12784 |        0 |    false | Time Orb                                                     |                                                                                                      |
| ContentTweaker                   | contenttweaker:time_rune                                           |   12789 |        0 |    false | Rune of Time                                                 | runeItem                                                                                             |
| ContentTweaker                   | contenttweaker:trans_orb                                           |   12759 |        0 |    false | Transformation Orb                                           |                                                                                                      |
| ContentTweaker                   | contenttweaker:trans_rune                                          |   12723 |        0 |    false | Rune of Transformation                                       | runeItem                                                                                             |
| ContentTweaker                   | contenttweaker:water_orb                                           |   12749 |        0 |    false | Water Orb                                                    |                                                                                                      |
| ContentTweaker                   | contenttweaker:water_rune                                          |   12705 |        0 |    false | Rune of Water                                                | runeItem                                                                                             |
| ContentTweaker                   | contenttweaker:witheredblock                                       |   12796 |        0 |     true | Withered Block                                               |                                                                                                      |
| CoroUtil Library                 | coroutil:item_repairing_gel                                        |    7413 |        0 |    false | Repairing Gel                                                |                                                                                                      |
| CoroUtil Library                 | coroutil:repairing_block                                           |    7412 |        0 |    false | Repairing Block                                              |                                                                                                      |
| Corpse Complex                   | corpsecomplex:scroll                                               |    7414 |        0 |    false | Grave Scroll                                                 |                                                                                                      |
| Crimson Warfare                  | crimsonwarfare:boss_activator                                      |    7415 |        0 |    false | Ancient Altar                                                |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:cabinet                                       |    7439 |        0 |    false | Kitchen Cabinet                                              |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:cabinet_acacia                                |    7444 |        0 |    false | Acacia Kitchen Cabinet                                       |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:cabinet_birch                                 |    7442 |        0 |    false | Birch Kitchen Cabinet                                        |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:cabinet_darkoak                               |    7445 |        0 |    false | Dark Oak Kitchen Cabinet                                     |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:cabinet_jungle                                |    7443 |        0 |    false | Jungle Kitchen Cabinet                                       |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:cabinet_oak                                   |    7440 |        0 |    false | Oak Kitchen Cabinet                                          |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:cabinet_spruce                                |    7441 |        0 |    false | Spruce Kitchen Cabinet                                       |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:cooking_table                                 |    7416 |        0 |    false | Cooking Table                                                |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:cooking_table_acacia                          |    7421 |        0 |    false | Acacia Cooking Table                                         |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:cooking_table_birch                           |    7419 |        0 |    false | Birch Cooking Table                                          |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:cooking_table_darkoak                         |    7422 |        0 |    false | Dark Oak Cooking Table                                       |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:cooking_table_jungle                          |    7420 |        0 |    false | Jungle Cooking Table                                         |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:cooking_table_oak                             |    7417 |        0 |    false | Oak Cooking Table                                            |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:cooking_table_spruce                          |    7418 |        0 |    false | Spruce Cooking Table                                         |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:corner                                        |    7446 |        0 |    false | Kitchen Corner                                               |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:corner_acacia                                 |    7451 |        0 |    false | Acacia Kitchen Corner                                        |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:corner_birch                                  |    7449 |        0 |    false | Birch Kitchen Corner                                         |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:corner_darkoak                                |    7452 |        0 |    false | Dark Oak Kitchen Corner                                      |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:corner_jungle                                 |    7450 |        0 |    false | Jungle Kitchen Corner                                        |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:corner_oak                                    |    7447 |        0 |    false | Oak Kitchen Corner                                           |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:corner_spruce                                 |    7448 |        0 |    false | Spruce Kitchen Corner                                        |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:counter                                       |    7432 |        0 |    false | Kitchen Counter                                              |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:counter_acacia                                |    7437 |        0 |    false | Acacia Kitchen Counter                                       |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:counter_birch                                 |    7435 |        0 |    false | Birch Kitchen Counter                                        |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:counter_darkoak                               |    7438 |        0 |    false | Dark Oak Kitchen Counter                                     |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:counter_jungle                                |    7436 |        0 |    false | Jungle Kitchen Counter                                       |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:counter_oak                                   |    7433 |        0 |    false | Oak Kitchen Counter                                          |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:counter_spruce                                |    7434 |        0 |    false | Spruce Kitchen Counter                                       |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:cow_jar                                       |    7456 |        0 |    false | Cow in a Jar                                                 |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:cutting_board                                 |    7459 |        0 |    false | Cutting Board                                                |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:fridge                                        |    7424 |        0 |    false | Fridge                                                       |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:fruit_basket                                  |    7458 |        0 |    false | Fruit Basket                                                 |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:heating_unit                                  |    7462 |        0 |    false | Heating Unit                                                 |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:ice_unit                                      |    7463 |        0 |    false | Ice Unit                                                     |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:kitchen_floor                                 |    7460 |        0 |    false | Kitchen Floor                                                |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:milk_jar                                      |    7455 |        0 |    false | Milk Jar                                                     |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:oven                                          |    7423 |        0 |    false | Oven                                                         |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:preservation_chamber                          |    7464 |        0 |    false | Preservation Chamber                                         |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:recipe_book                                   |    7461 |        0 |     true | Cooking for Blockheads                                       |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:recipe_book                                   |    7461 |        1 |     true | Cooking for Blockheads I                                     |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:recipe_book                                   |    7461 |        2 |     true | Cooking for Blockheads II                                    |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:sink                                          |    7425 |        0 |    false | Sink                                                         |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:sink_acacia                                   |    7430 |        0 |    false | Acacia Sink                                                  |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:sink_birch                                    |    7428 |        0 |    false | Birch Sink                                                   |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:sink_darkoak                                  |    7431 |        0 |    false | Dark Oak Sink                                                |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:sink_jungle                                   |    7429 |        0 |    false | Jungle Sink                                                  |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:sink_oak                                      |    7426 |        0 |    false | Oak Sink                                                     |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:sink_spruce                                   |    7427 |        0 |    false | Spruce Sink                                                  |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:spice_rack                                    |    7457 |        0 |    false | Spice Rack                                                   |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:toaster                                       |    7454 |        0 |    false | Toaster                                                      |                                                                                                      |
| Delightful Cuisine for Woodheads | cookingforblockheads:tool_rack                                     |    7453 |        0 |    false | Tool Rack                                                    |                                                                                                      |
| Doggy Talents                    | doggytalents:big_bone                                              |    7494 |        0 |    false | Big Bone                                                     |                                                                                                      |
| Doggy Talents                    | doggytalents:breeding_bone                                         |    7476 |        0 |    false | Breeding Bone                                                |                                                                                                      |
| Doggy Talents                    | doggytalents:cape                                                  |    7489 |        0 |    false | Tartan Cape                                                  |                                                                                                      |
| Doggy Talents                    | doggytalents:cape_coloured                                         |    7490 |        0 |    false | Colored Cape                                                 |                                                                                                      |
| Doggy Talents                    | doggytalents:chew_stick                                            |    7488 |        0 |    false | Chew Stick                                                   |                                                                                                      |
| Doggy Talents                    | doggytalents:collar_shears                                         |    7477 |        0 |    false | Collar Shears                                                |                                                                                                      |
| Doggy Talents                    | doggytalents:creative_collar                                       |    7481 |        0 |    false | Creative Collar                                              |                                                                                                      |
| Doggy Talents                    | doggytalents:creative_radar                                        |    7484 |        0 |    false | Creative Radar                                               |                                                                                                      |
| Doggy Talents                    | doggytalents:dire_treat                                            |    7475 |        0 |    false | Dire Treat                                                   |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bath                                              |    7466 |        0 |    false | Dog Bath                                                     |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
| Doggy Talents                    | doggytalents:dog_bed                                               |    7465 |        0 |     true | Dog Bed                                                      |                                                                                                      |
